NO_OF_FRAMES	455
NO_OF_CAMERAS	24
NO_OF_MARKERS	45
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_4	cluster_tibia_right_3	calc_back_right	calc_lat_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Gap-filled	Mixed	Mixed	Mixed	Mixed
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
365	1.82000	828.256	-2560.903	1314.870	812.447	-2597.889	1119.795	847.417	-2460.899	1390.196	853.516	-2396.867	1204.601	926.409	-2536.432	917.173	742.762	-2540.992	928.854	877.655	-2383.541	967.423	784.748	-2374.421	962.233	968.929	-2469.767	973.807	686.359	-2456.188	978.805	977.110	-2533.418	1362.731	702.210	-2473.664	1370.407	1002.676	-2421.811	719.045	1004.523	-2360.596	743.795	983.746	-2329.795	654.195	987.496	-2394.081	636.494	832.224	-2281.126	484.888	0.000	0.000	0.000	956.719	-2223.200	342.779	951.186	-2177.004	374.410	935.282	-2135.801	303.762	941.897	-2181.790	272.768	847.341	-2020.010	142.412	0.000	0.000	0.000	914.845	-2027.151	132.459	820.121	-2122.013	27.065	839.562	-2158.470	3.142	919.689	-2113.981	29.420	641.324	-2515.774	755.687	637.965	-2463.937	731.637	664.300	-2496.546	655.059	661.712	-2552.382	677.763	826.624	-2598.305	500.790	705.715	-2611.306	493.677	707.235	-2540.182	376.947	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	914.477	-2080.773	149.198	840.218	-2096.614	150.009	955.745	-2299.266	464.972	748.918	-2655.119	419.293
366	1.82500	827.571	-2577.525	1318.000	811.735	-2615.520	1123.702	847.030	-2478.040	1392.772	853.368	-2414.280	1207.094	925.922	-2554.579	919.807	742.806	-2559.050	932.584	877.495	-2402.063	970.379	784.917	-2393.011	965.268	968.706	-2488.536	976.656	686.590	-2474.359	982.209	976.181	-2549.201	1365.543	701.830	-2490.747	1372.973	1002.654	-2437.247	722.270	1004.268	-2376.715	748.216	983.332	-2344.383	659.096	987.453	-2408.467	640.330	832.077	-2294.364	489.878	0.000	0.000	0.000	956.455	-2233.521	348.771	950.477	-2187.695	380.898	935.166	-2146.780	310.220	941.708	-2191.474	279.034	846.986	-2029.482	153.935	0.000	0.000	0.000	914.413	-2035.141	143.249	820.380	-2126.484	32.478	839.871	-2161.243	3.693	919.616	-2116.736	34.846	641.489	-2535.113	759.578	638.036	-2483.347	735.718	663.690	-2515.182	659.031	661.925	-2571.082	681.519	825.664	-2613.602	500.675	705.481	-2627.093	494.765	706.604	-2561.202	373.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	914.373	-2089.341	157.331	840.422	-2106.095	156.975	955.599	-2311.606	469.913	748.149	-2673.411	421.638
367	1.83000	826.909	-2594.552	1320.882	811.015	-2633.132	1127.360	846.455	-2495.264	1395.142	853.227	-2431.921	1209.326	925.449	-2572.534	922.222	742.866	-2577.236	935.751	877.475	-2420.684	973.117	785.050	-2411.677	967.925	968.344	-2506.562	979.257	686.735	-2492.304	985.207	975.317	-2566.652	1368.249	701.360	-2507.828	1375.307	1002.687	-2452.785	725.469	1003.822	-2392.719	752.320	982.749	-2359.035	663.652	987.327	-2422.827	643.927	831.778	-2307.993	494.484	0.000	0.000	0.000	956.066	-2244.457	354.423	949.854	-2198.977	386.987	934.649	-2157.184	316.876	941.506	-2201.640	285.100	846.286	-2039.377	165.525	0.000	0.000	0.000	913.883	-2043.804	154.090	821.088	-2130.923	38.270	840.203	-2163.733	3.782	919.094	-2119.259	41.001	640.851	-2554.574	762.700	637.148	-2502.448	739.575	663.237	-2533.297	662.530	662.248	-2589.503	684.782	824.337	-2628.453	500.024	704.973	-2642.858	495.295	705.640	-2582.295	369.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	913.999	-2097.437	165.796	840.115	-2114.822	164.120	955.215	-2324.294	474.299	747.290	-2691.293	423.473
368	1.83500	826.229	-2611.574	1323.461	810.497	-2650.617	1130.640	845.845	-2512.544	1397.218	853.065	-2449.393	1211.365	924.976	-2590.399	924.292	742.977	-2595.183	938.560	877.344	-2439.187	975.542	785.165	-2430.280	970.418	968.175	-2525.074	981.677	686.755	-2510.098	987.848	974.491	-2584.016	1370.878	700.966	-2525.033	1377.347	1002.851	-2468.526	728.606	1003.607	-2408.770	756.220	982.115	-2372.779	667.745	987.335	-2437.463	647.431	831.676	-2322.039	498.571	0.000	0.000	0.000	955.630	-2256.204	359.576	949.502	-2211.021	392.929	934.560	-2168.355	323.580	940.956	-2212.069	291.005	845.274	-2048.686	176.314	0.000	0.000	0.000	912.930	-2051.943	164.761	821.772	-2135.400	43.735	840.621	-2165.212	6.526	918.140	-2123.027	47.914	641.328	-2574.365	765.215	636.428	-2521.299	743.027	662.647	-2550.743	665.675	662.914	-2607.167	687.212	822.755	-2642.992	498.756	704.479	-2658.140	495.210	704.568	-2603.456	364.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	913.640	-2105.728	174.613	840.077	-2123.855	171.347	954.992	-2337.835	478.322	748.209	-2708.322	424.561
369	1.84000	825.636	-2628.614	1325.797	809.887	-2668.148	1133.589	845.212	-2529.767	1398.966	852.800	-2466.744	1213.115	924.598	-2608.108	926.189	743.068	-2613.120	940.892	877.302	-2457.544	977.831	785.190	-2448.841	972.532	967.828	-2540.354	983.769	686.430	-2528.801	990.192	973.726	-2601.377	1372.972	700.426	-2542.137	1379.115	1002.866	-2484.166	731.525	1003.077	-2424.839	759.839	981.838	-2389.462	672.050	987.532	-2452.419	650.669	831.589	-2336.426	502.209	0.000	0.000	0.000	954.465	-2268.669	364.362	949.960	-2224.549	398.556	934.306	-2179.728	330.129	940.320	-2222.776	296.573	843.520	-2057.187	186.707	0.000	0.000	0.000	911.527	-2058.863	175.005	821.417	-2138.753	50.268	841.412	-2167.694	13.314	919.034	-2126.016	56.260	642.736	-2593.790	768.893	635.206	-2540.217	745.989	662.397	-2567.425	668.265	662.546	-2624.900	688.953	820.865	-2656.506	496.763	703.646	-2673.499	494.865	703.165	-2624.688	360.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	913.043	-2113.270	183.289	839.790	-2132.395	179.224	954.700	-2351.879	481.844	747.504	-2725.510	425.624
370	1.84500	824.944	-2645.672	1327.794	809.364	-2685.684	1136.190	844.581	-2547.004	1400.514	852.343	-2483.813	1214.525	924.261	-2625.728	927.799	743.216	-2631.003	942.656	877.101	-2475.616	979.844	785.133	-2467.034	974.440	967.844	-2561.313	985.897	686.346	-2547.649	991.847	972.805	-2618.512	1374.909	699.881	-2559.290	1380.683	1002.902	-2500.228	734.355	1002.671	-2440.993	763.173	980.975	-2403.503	675.355	987.758	-2467.795	653.674	831.533	-2351.375	505.424	0.000	0.000	0.000	955.238	-2280.451	369.024	950.024	-2238.108	403.887	934.872	-2191.324	337.449	941.293	-2235.743	302.385	842.126	-2064.537	196.752	0.000	0.000	0.000	910.345	-2065.787	185.245	821.445	-2143.152	58.196	842.118	-2171.635	20.604	919.015	-2130.276	65.071	643.103	-2612.268	770.742	634.905	-2558.319	748.737	661.863	-2584.037	670.214	662.921	-2641.491	690.067	819.281	-2670.778	494.782	702.829	-2688.790	493.926	701.825	-2645.945	356.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	912.183	-2120.247	191.997	839.246	-2140.014	187.152	954.391	-2366.416	484.868	745.436	-2742.746	426.915
371	1.85000	824.335	-2662.714	1329.504	808.985	-2702.963	1138.330	844.057	-2564.050	1401.808	852.067	-2501.507	1215.753	923.945	-2643.315	929.190	743.265	-2648.950	943.913	876.838	-2493.739	981.691	784.786	-2485.226	976.049	967.419	-2576.278	987.345	686.085	-2565.430	993.332	972.068	-2635.800	1376.551	699.466	-2576.465	1381.892	1002.901	-2516.435	736.876	1001.995	-2457.221	766.042	980.527	-2419.677	678.495	987.804	-2483.269	656.249	831.479	-2366.986	508.158	0.000	0.000	0.000	954.642	-2293.347	372.914	950.050	-2252.027	409.048	933.138	-2201.366	343.995	940.598	-2246.906	307.863	841.176	-2071.882	206.794	0.000	0.000	0.000	909.317	-2072.482	195.418	821.771	-2148.904	66.791	842.442	-2176.469	28.692	918.703	-2135.448	74.361	643.699	-2630.416	772.087	634.538	-2576.048	751.087	661.291	-2599.879	671.873	663.121	-2657.788	690.806	817.713	-2684.771	492.401	701.864	-2704.083	492.441	700.532	-2667.172	351.956	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	911.347	-2127.334	201.387	838.232	-2146.791	195.943	955.780	-2383.628	487.722	747.434	-2757.893	427.153
372	1.85500	823.687	-2679.809	1330.936	808.671	-2720.361	1140.082	843.382	-2581.184	1402.912	851.455	-2518.544	1216.776	923.818	-2660.925	930.281	743.352	-2666.832	944.594	876.500	-2511.777	983.254	784.717	-2503.528	977.223	967.292	-2594.247	988.904	685.742	-2583.679	994.399	971.508	-2653.117	1378.023	698.759	-2593.562	1382.975	1002.805	-2532.796	738.955	1001.494	-2474.001	768.539	979.969	-2435.643	680.944	988.301	-2499.426	658.392	831.435	-2383.150	509.721	0.000	0.000	0.000	953.918	-2306.340	376.520	950.042	-2266.324	413.898	932.968	-2213.696	350.766	938.894	-2257.805	312.034	840.325	-2079.132	216.636	0.000	0.000	0.000	908.411	-2080.165	205.860	821.637	-2154.386	75.683	842.407	-2181.608	37.332	918.601	-2141.364	84.028	644.445	-2648.057	772.900	634.317	-2593.391	752.894	660.636	-2615.530	673.140	663.070	-2673.797	691.171	816.583	-2698.911	489.721	700.748	-2719.510	490.600	694.355	-2690.779	349.941	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	910.399	-2134.928	210.875	837.720	-2154.580	205.127	955.590	-2399.511	489.727	746.642	-2774.395	427.206
373	1.86000	823.132	-2696.824	1332.010	808.161	-2737.853	1141.559	842.657	-2598.242	1403.710	850.818	-2535.738	1217.437	923.683	-2678.348	931.175	743.410	-2684.707	944.928	876.113	-2529.524	984.408	784.067	-2521.299	978.262	967.036	-2614.264	990.453	685.280	-2601.822	995.044	970.821	-2670.061	1379.041	698.213	-2610.609	1383.730	1002.626	-2549.466	740.656	1000.560	-2490.545	770.310	979.561	-2452.469	682.781	988.365	-2515.848	660.079	831.322	-2400.177	511.283	0.000	0.000	0.000	953.428	-2319.782	379.892	950.008	-2280.942	418.814	932.391	-2226.022	357.606	937.994	-2269.105	317.299	839.061	-2087.405	226.652	0.000	0.000	0.000	907.973	-2088.795	216.607	821.086	-2160.110	84.711	842.057	-2186.808	45.827	917.901	-2147.538	93.540	645.551	-2665.315	773.376	634.237	-2610.483	754.110	660.195	-2631.036	673.733	662.934	-2689.609	690.885	815.743	-2712.940	486.794	699.641	-2734.885	488.604	693.109	-2712.009	346.988	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	909.720	-2143.262	220.548	836.417	-2162.051	213.475	955.220	-2415.639	491.255	745.844	-2790.830	426.916
374	1.86500	822.441	-2713.815	1332.879	807.802	-2755.276	1142.657	842.046	-2615.378	1404.301	850.370	-2552.908	1218.008	923.565	-2695.860	931.843	743.547	-2702.586	944.910	875.440	-2547.334	985.293	783.690	-2539.667	978.780	966.498	-2629.169	991.418	684.968	-2620.402	995.359	970.365	-2687.086	1379.792	697.596	-2627.633	1384.274	1002.433	-2566.444	741.874	999.866	-2507.775	771.691	979.164	-2469.430	684.000	988.296	-2532.789	661.244	831.081	-2417.961	512.438	0.000	0.000	0.000	952.627	-2333.423	383.381	949.812	-2296.003	423.512	933.341	-2240.500	364.308	937.120	-2280.794	322.792	838.765	-2095.728	236.793	0.000	0.000	0.000	907.127	-2097.211	226.892	820.461	-2166.109	93.820	841.314	-2191.984	54.222	917.552	-2153.820	103.186	646.025	-2682.422	772.940	634.431	-2627.265	754.728	659.574	-2646.496	673.863	662.483	-2705.352	690.081	815.265	-2726.781	483.619	698.518	-2750.214	486.611	692.004	-2733.021	344.693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	908.929	-2151.966	229.604	835.606	-2170.467	222.469	954.702	-2432.069	492.450	745.059	-2807.257	426.273
375	1.87000	821.902	-2730.824	1333.423	807.422	-2772.660	1143.375	841.437	-2632.425	1404.675	849.706	-2569.996	1218.159	923.662	-2713.344	932.328	743.882	-2719.939	944.673	874.834	-2564.946	985.913	782.892	-2557.366	978.993	965.984	-2646.263	992.299	684.319	-2638.199	995.111	969.778	-2704.159	1380.241	697.006	-2644.604	1384.556	1002.291	-2583.892	742.459	998.783	-2523.810	772.017	978.745	-2486.728	684.511	988.201	-2550.375	661.899	830.944	-2436.290	512.981	0.000	0.000	0.000	951.931	-2347.339	386.725	949.386	-2311.218	427.991	932.465	-2253.783	370.695	934.571	-2291.075	328.331	836.156	-2106.996	247.829	0.000	0.000	0.000	906.550	-2106.870	237.439	819.393	-2172.201	102.516	840.357	-2197.311	62.614	916.408	-2160.582	112.073	646.556	-2699.309	772.107	630.343	-2645.920	756.404	658.877	-2662.050	673.509	662.072	-2720.936	688.477	814.984	-2740.656	480.339	697.438	-2765.456	484.562	691.477	-2753.262	342.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	908.302	-2161.437	238.798	834.884	-2179.530	231.259	954.283	-2448.850	493.220	744.180	-2823.811	425.473
376	1.87500	821.460	-2747.165	1333.659	807.074	-2790.065	1143.684	840.780	-2649.597	1404.950	848.716	-2587.835	1218.120	923.694	-2730.798	932.604	744.060	-2737.791	944.161	874.041	-2582.629	986.176	782.102	-2574.929	978.932	965.373	-2663.329	992.971	683.825	-2656.895	994.633	969.218	-2721.106	1380.552	696.392	-2661.578	1384.593	1001.940	-2601.440	742.572	998.067	-2542.381	772.323	978.559	-2504.550	684.567	987.619	-2567.879	661.911	830.655	-2455.050	513.085	0.000	0.000	0.000	951.230	-2361.474	389.937	948.551	-2326.646	432.237	931.815	-2267.694	377.086	933.824	-2303.670	333.416	836.650	-2115.788	258.088	0.000	0.000	0.000	905.783	-2116.599	247.749	818.668	-2179.008	111.756	839.339	-2203.190	71.035	915.782	-2167.694	121.227	646.753	-2716.248	770.779	630.475	-2662.554	755.893	658.173	-2677.598	672.511	661.564	-2736.647	686.484	814.663	-2754.456	476.778	696.635	-2780.578	482.655	691.220	-2772.958	341.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	907.710	-2171.312	247.637	834.213	-2189.287	239.985	953.859	-2465.855	493.759	743.541	-2840.507	424.496
377	1.88000	820.879	-2764.091	1333.685	806.815	-2807.416	1143.699	840.043	-2666.570	1404.832	847.963	-2604.931	1217.912	923.750	-2748.233	932.759	744.187	-2755.603	943.460	873.305	-2599.979	986.013	781.518	-2593.222	978.498	964.932	-2680.519	993.365	683.156	-2674.774	993.945	968.763	-2737.919	1380.600	695.691	-2678.453	1384.356	1001.497	-2619.276	742.239	997.266	-2559.360	771.877	978.203	-2522.461	684.039	987.084	-2585.922	661.602	830.435	-2474.060	512.780	0.000	0.000	0.000	953.295	-2379.502	393.583	947.799	-2342.737	436.473	930.837	-2282.018	382.919	933.093	-2316.655	338.363	835.876	-2126.314	268.456	0.000	0.000	0.000	905.089	-2127.007	258.053	817.530	-2186.392	120.853	838.234	-2209.564	79.552	914.645	-2174.578	129.625	646.503	-2733.138	769.055	630.976	-2678.932	754.706	657.430	-2693.448	671.060	660.772	-2752.434	683.977	814.667	-2768.927	473.412	695.960	-2795.725	480.707	697.917	-2789.209	336.323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	907.115	-2181.628	256.376	833.524	-2199.624	248.499	953.334	-2483.101	493.919	743.120	-2857.210	423.789
378	1.88500	820.308	-2780.935	1333.447	806.403	-2824.772	1143.401	839.372	-2683.628	1404.541	847.232	-2621.917	1217.369	923.835	-2765.571	932.692	744.251	-2773.333	942.636	872.363	-2617.292	985.668	780.478	-2610.779	977.811	964.265	-2697.121	993.504	682.517	-2692.679	992.821	968.216	-2754.793	1380.264	695.044	-2695.450	1383.811	1001.009	-2637.362	741.577	996.628	-2577.368	771.077	977.921	-2540.434	683.237	986.250	-2604.317	661.012	830.214	-2493.260	512.248	0.000	0.000	0.000	952.719	-2395.824	395.109	946.840	-2359.159	440.557	930.090	-2296.873	388.693	933.382	-2329.466	343.386	836.257	-2137.426	277.893	0.000	0.000	0.000	904.262	-2137.640	268.150	816.652	-2194.534	130.226	837.168	-2216.544	88.063	913.927	-2182.917	139.125	646.022	-2750.071	766.819	630.711	-2695.675	753.205	656.755	-2709.327	669.010	660.798	-2767.843	680.888	814.615	-2783.585	469.776	695.145	-2811.228	478.760	697.777	-2808.289	334.919	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	906.671	-2192.569	265.133	832.981	-2210.632	256.987	952.722	-2500.798	493.787	742.900	-2874.252	423.332
379	1.89000	819.798	-2797.850	1332.848	806.122	-2842.055	1142.764	838.445	-2700.817	1404.040	846.591	-2639.093	1216.588	923.799	-2782.951	932.475	744.320	-2791.019	941.649	871.927	-2632.929	985.075	779.557	-2627.596	976.990	963.953	-2714.336	993.364	681.876	-2710.326	991.531	967.615	-2771.527	1379.838	694.330	-2712.402	1383.016	1000.396	-2655.411	740.446	996.161	-2595.458	769.892	977.645	-2558.678	682.053	985.517	-2622.558	659.855	829.993	-2512.550	511.459	0.000	0.000	0.000	952.083	-2411.197	397.835	944.971	-2375.075	444.314	929.187	-2312.336	394.267	932.846	-2343.395	347.901	835.451	-2149.573	288.305	0.000	0.000	0.000	903.472	-2149.199	278.248	815.756	-2203.401	139.303	836.315	-2224.272	96.613	912.855	-2191.018	147.585	644.545	-2767.094	763.789	635.438	-2710.111	749.468	655.968	-2725.236	666.606	659.340	-2784.061	677.848	814.091	-2797.213	465.981	694.239	-2827.020	476.646	697.468	-2827.359	333.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	906.195	-2204.246	273.800	832.424	-2222.333	265.247	951.959	-2518.543	493.266	742.934	-2891.241	423.178
380	1.89500	819.268	-2814.767	1331.986	805.776	-2859.299	1141.893	837.771	-2717.590	1403.231	846.004	-2655.938	1215.312	923.846	-2800.371	931.986	744.312	-2808.608	940.614	871.237	-2650.066	984.047	778.737	-2644.954	975.732	963.553	-2731.246	992.767	681.228	-2728.057	989.925	967.001	-2788.156	1379.167	693.624	-2729.471	1381.973	999.806	-2673.760	739.068	996.121	-2614.907	768.595	977.577	-2577.443	680.537	984.712	-2640.819	658.459	829.681	-2531.945	510.428	0.000	0.000	0.000	951.429	-2426.863	400.288	944.071	-2392.482	447.909	928.089	-2328.093	399.511	932.449	-2357.960	352.389	835.385	-2162.428	297.926	0.000	0.000	0.000	902.656	-2161.170	288.042	814.759	-2212.891	148.031	835.304	-2232.694	105.056	911.960	-2201.179	157.097	643.684	-2783.901	760.810	635.537	-2726.542	747.053	655.325	-2741.218	663.935	657.708	-2800.217	674.479	813.690	-2812.422	462.295	693.243	-2843.117	474.323	696.937	-2846.331	332.394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	905.660	-2216.298	282.248	831.929	-2234.796	273.174	951.225	-2536.949	492.452	742.876	-2908.426	423.129
381	1.90000	818.716	-2831.640	1330.847	805.507	-2876.580	1140.537	836.973	-2734.496	1402.003	845.362	-2673.151	1214.134	923.797	-2817.697	931.326	744.271	-2826.104	939.356	870.828	-2666.307	982.880	777.992	-2661.943	974.231	963.349	-2748.286	991.919	679.302	-2749.642	988.126	966.615	-2804.993	1378.154	692.956	-2746.562	1380.525	999.200	-2692.074	737.458	995.806	-2632.902	766.753	977.122	-2595.776	678.502	984.268	-2659.806	656.812	829.306	-2551.533	509.010	0.000	0.000	0.000	950.936	-2443.229	402.671	943.278	-2410.475	451.171	926.127	-2343.281	405.022	933.672	-2375.016	356.996	834.514	-2176.213	307.811	0.000	0.000	0.000	902.079	-2174.234	297.894	814.050	-2223.127	156.918	834.668	-2241.785	113.386	911.097	-2210.276	165.731	642.699	-2800.671	757.521	635.390	-2742.967	744.348	654.595	-2757.174	660.877	655.888	-2816.470	670.867	813.162	-2827.999	458.775	692.224	-2859.544	471.857	696.578	-2865.153	331.184	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	905.224	-2229.189	290.677	831.868	-2247.987	280.330	950.445	-2555.662	491.366	742.847	-2925.851	422.896
382	1.90500	818.275	-2848.564	1329.420	805.428	-2893.675	1139.013	836.195	-2751.408	1400.595	844.761	-2689.980	1212.546	923.749	-2833.434	930.044	744.190	-2843.440	938.029	870.276	-2683.283	981.282	777.398	-2680.075	972.413	963.179	-2765.357	990.653	678.654	-2766.948	986.224	966.149	-2821.566	1376.857	692.197	-2763.629	1378.947	998.626	-2709.694	735.440	995.675	-2650.073	764.356	976.772	-2614.437	676.272	983.519	-2678.316	654.738	828.988	-2571.230	507.234	0.000	0.000	0.000	950.231	-2459.080	405.848	942.455	-2428.839	454.158	925.415	-2360.516	410.238	933.329	-2390.486	361.121	834.032	-2190.214	317.318	0.000	0.000	0.000	901.526	-2187.935	307.500	813.399	-2233.952	165.580	833.994	-2251.635	121.663	910.477	-2220.773	174.865	641.819	-2817.571	753.625	635.220	-2759.468	741.285	653.607	-2773.187	657.581	653.959	-2832.746	667.025	812.390	-2844.101	455.535	691.367	-2876.403	469.672	696.146	-2883.879	330.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	904.683	-2242.786	298.859	831.037	-2261.067	289.201	949.683	-2574.788	489.686	742.684	-2943.461	422.550
