NO_OF_FRAMES	208
NO_OF_CAMERAS	24
NO_OF_MARKERS	39
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:29:23.061	241358.03123630
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
227	1.13000	828.990	-341.918	1290.517	820.675	-378.984	1096.494	846.423	-242.663	1364.652	859.924	-178.855	1181.513	935.146	-319.384	896.446	752.375	-320.196	912.509	887.821	-164.644	944.375	794.026	-153.957	940.187	978.894	-249.623	950.227	693.304	-233.393	960.034	976.237	-318.554	1343.119	699.627	-258.957	1337.998	1001.433	-204.472	689.879	1004.956	-144.113	715.905	979.911	-111.240	628.258	983.425	-174.865	608.540	823.278	-76.080	466.353	943.079	-77.935	446.462	947.009	54.229	422.604	941.301	56.029	476.944	927.296	137.822	468.831	931.666	134.796	413.195	842.725	332.281	467.856	877.358	329.106	487.157	910.000	336.490	461.087	823.799	359.907	312.918	841.919	364.681	265.655	918.621	364.699	327.192	639.125	-290.082	725.981	634.501	-234.370	710.079	656.175	-255.987	627.518	653.057	-314.462	641.383	820.678	-358.605	455.269	698.885	-385.434	459.570	706.599	-445.371	330.879	911.791	292.130	428.535	837.927	282.860	409.970	894.308	-50.139	371.983	748.023	-452.340	414.944
228	1.13500	828.659	-363.266	1286.758	820.983	-400.068	1092.368	845.596	-264.116	1361.253	859.077	-199.893	1178.204	935.100	-340.167	893.246	751.847	-340.570	909.965	888.644	-184.417	939.591	794.893	-173.794	936.213	979.268	-270.400	946.357	693.652	-252.769	956.641	975.920	-339.108	1339.715	698.648	-280.709	1333.979	1001.368	-227.912	685.350	1005.008	-167.307	710.367	979.682	-135.558	622.460	983.687	-199.439	603.587	823.230	-104.155	459.627	944.325	-105.804	440.753	947.626	25.486	420.089	941.046	25.522	474.768	927.567	107.502	469.202	932.267	106.381	413.560	842.413	301.971	474.268	877.033	298.288	494.218	909.865	306.470	468.612	825.636	334.094	320.058	844.773	340.157	273.254	920.474	338.239	335.593	638.886	-308.513	725.378	634.642	-253.437	707.503	657.509	-277.282	626.084	653.419	-335.234	641.529	820.811	-382.389	455.393	699.051	-407.666	458.509	706.568	-464.052	327.144	912.243	262.902	434.842	838.531	254.240	415.121	895.248	-77.454	366.066	747.879	-473.054	411.747
229	1.14000	828.142	-384.518	1282.803	821.117	-421.164	1088.013	844.522	-285.555	1357.608	858.182	-220.888	1174.650	935.322	-360.845	889.750	751.194	-360.905	907.128	889.643	-204.938	935.357	795.988	-193.673	932.092	979.456	-291.137	942.294	694.297	-271.858	952.662	975.486	-359.459	1335.979	697.741	-302.628	1329.757	1001.388	-251.332	680.489	1005.157	-190.279	704.696	979.210	-160.052	616.366	983.778	-224.043	598.303	823.248	-132.152	452.614	945.520	-134.221	434.642	948.200	-3.749	417.493	940.880	-5.435	471.932	927.553	76.698	468.966	933.087	77.432	413.369	842.342	271.179	479.850	877.018	267.180	500.454	909.801	275.794	475.209	827.748	307.197	326.304	847.565	314.339	279.893	922.233	310.363	343.099	639.449	-326.924	724.667	635.333	-272.493	705.183	659.155	-298.913	624.734	653.815	-356.315	641.776	820.800	-406.652	455.107	699.133	-429.851	457.494	706.662	-482.440	323.057	912.714	233.070	440.026	839.085	225.106	419.401	896.028	-105.187	360.210	747.787	-493.432	407.922
230	1.14500	827.718	-405.814	1278.558	821.290	-442.339	1083.609	843.487	-306.967	1353.663	857.790	-241.006	1171.161	934.997	-381.775	886.050	750.488	-381.294	903.984	890.763	-225.196	930.755	797.190	-213.532	927.598	979.759	-311.842	938.112	694.724	-291.330	949.141	974.878	-379.935	1332.272	696.642	-324.506	1325.438	1001.516	-274.592	675.561	1005.073	-213.351	698.648	979.034	-184.526	609.814	984.110	-248.723	592.842	823.490	-160.607	445.525	946.496	-162.860	428.424	948.905	-33.417	414.325	941.302	-36.700	468.784	928.466	45.405	468.442	933.518	47.947	412.418	842.476	240.079	484.458	876.940	235.436	505.402	909.997	244.460	480.638	829.708	279.325	331.499	850.037	287.305	285.553	918.420	274.367	348.631	639.764	-345.573	723.895	636.695	-291.723	702.921	660.829	-320.831	623.480	653.857	-377.638	642.448	819.708	-429.694	454.029	699.258	-452.048	456.463	706.724	-500.160	318.698	913.258	202.531	444.376	839.582	195.123	422.847	897.078	-133.462	354.561	747.840	-513.148	403.659
231	1.15000	827.308	-427.063	1274.184	821.501	-463.374	1078.980	842.438	-328.262	1349.554	856.378	-262.206	1166.936	935.057	-402.332	882.096	749.723	-401.768	900.431	892.122	-245.356	925.792	798.466	-233.408	922.836	979.966	-332.622	933.803	695.101	-310.706	945.275	974.540	-400.165	1328.029	695.504	-346.566	1320.953	1001.493	-298.085	670.273	1004.935	-236.255	692.406	978.972	-209.111	603.041	984.256	-273.675	587.166	823.600	-189.505	438.203	947.673	-191.856	421.871	949.808	-63.257	410.881	941.803	-68.178	465.209	929.035	13.831	467.083	934.135	17.790	411.191	842.926	208.436	488.068	877.358	203.301	509.276	910.562	212.643	484.865	831.546	250.409	335.804	852.387	259.135	290.045	924.215	250.677	355.128	640.526	-364.631	723.022	639.595	-312.035	700.280	662.429	-342.945	622.048	655.179	-399.076	642.794	818.996	-452.643	452.359	699.618	-473.739	454.827	706.811	-517.353	314.098	913.898	171.243	447.764	840.319	164.508	425.521	897.950	-162.240	348.748	747.853	-532.616	398.827
232	1.15500	826.899	-448.376	1269.652	821.704	-484.406	1074.220	841.187	-349.615	1345.316	855.059	-283.177	1162.734	934.944	-422.888	877.819	749.038	-422.526	896.783	893.225	-265.359	920.611	799.802	-253.209	918.078	980.204	-353.331	929.244	696.788	-329.341	941.089	973.965	-420.481	1323.625	694.395	-368.587	1316.404	1001.431	-321.325	664.919	1004.758	-259.149	685.746	978.803	-233.989	595.766	984.754	-298.858	581.193	823.845	-218.667	430.523	948.556	-221.268	415.096	950.756	-93.922	407.006	942.742	-100.017	461.061	929.981	-18.129	465.247	934.971	-12.747	409.425	843.562	176.548	490.771	877.981	170.715	512.130	911.267	180.276	488.052	833.237	220.841	339.072	854.540	229.929	293.560	927.565	221.795	358.659	641.617	-383.955	721.874	641.213	-331.908	697.772	663.555	-365.011	620.454	656.656	-420.555	642.651	818.127	-474.779	449.862	699.696	-494.779	452.502	707.650	-534.015	309.301	914.557	139.511	450.163	841.045	133.282	427.570	898.492	-191.619	343.130	747.943	-552.005	393.580
233	1.16000	826.528	-469.808	1265.050	821.902	-505.422	1069.269	839.993	-370.890	1341.027	853.741	-304.048	1158.439	934.626	-443.805	873.514	748.075	-443.859	893.120	894.643	-284.691	915.696	801.381	-272.422	913.861	980.590	-373.868	924.652	697.702	-348.745	936.879	973.675	-440.506	1319.253	693.075	-390.841	1311.763	1001.485	-344.661	659.490	1004.515	-281.987	678.764	978.566	-258.938	588.424	985.133	-323.931	575.103	823.968	-248.191	422.780	949.693	-250.885	408.295	951.583	-124.737	403.044	943.609	-132.374	456.727	930.516	-50.565	462.480	935.746	-43.880	407.083	844.454	144.179	492.618	878.798	137.804	514.091	912.031	147.539	490.023	834.810	190.348	341.327	856.425	199.848	295.987	928.980	190.108	360.999	642.687	-403.739	720.292	642.621	-352.266	695.117	663.937	-386.948	618.412	658.258	-442.204	642.089	817.146	-496.049	446.862	699.139	-515.221	449.733	708.233	-550.394	304.637	915.465	107.099	451.441	841.438	101.466	428.682	899.384	-221.580	337.106	747.623	-571.778	388.186
234	1.16500	826.096	-491.135	1260.161	822.350	-526.264	1064.187	838.672	-392.143	1336.653	852.473	-324.887	1154.294	934.630	-464.335	868.959	747.847	-463.100	888.210	896.066	-304.233	910.637	802.444	-291.628	909.355	981.157	-394.150	919.994	698.497	-368.432	932.879	973.331	-460.329	1314.892	691.903	-413.223	1307.177	1001.269	-367.974	653.881	1004.369	-304.852	671.775	978.445	-283.944	580.673	985.444	-349.278	569.010	824.049	-278.015	415.199	950.979	-281.125	401.253	952.604	-156.221	398.509	944.985	-165.068	452.382	931.494	-83.219	459.368	936.580	-75.359	404.089	845.554	111.649	493.580	879.984	104.939	514.813	913.164	114.437	490.852	836.400	159.277	342.633	858.140	168.946	297.246	930.472	157.771	362.308	643.494	-423.973	718.081	643.495	-372.839	691.960	663.777	-408.951	615.597	659.489	-463.700	640.493	815.680	-516.362	443.616	698.312	-535.529	446.590	708.448	-566.898	300.018	916.390	74.490	451.623	842.536	69.287	428.678	900.635	-252.039	331.118	747.023	-592.020	382.929
235	1.17000	825.851	-512.436	1255.366	822.912	-547.006	1059.043	837.316	-413.302	1332.311	851.219	-345.703	1150.447	934.573	-485.100	864.396	747.402	-483.287	883.885	897.117	-323.486	905.693	803.443	-310.351	905.265	981.817	-414.506	915.128	698.853	-388.038	929.418	972.966	-480.261	1310.843	690.592	-435.842	1302.734	1001.094	-391.382	648.202	1004.138	-327.878	664.601	978.614	-309.357	572.804	985.841	-374.656	562.929	823.527	-308.336	407.806	952.484	-311.698	394.481	953.631	-188.071	393.418	946.353	-197.835	447.477	933.054	-116.121	456.021	937.485	-107.467	400.694	846.904	78.922	493.370	881.173	71.721	514.697	914.562	81.073	490.554	837.856	127.505	342.783	859.691	137.092	297.321	932.554	126.171	362.587	643.995	-444.881	715.125	643.609	-393.963	688.710	662.705	-430.594	612.312	659.940	-485.275	637.796	813.954	-535.266	440.377	697.371	-555.855	443.518	708.187	-583.566	296.342	917.416	41.476	450.941	843.393	36.632	428.102	901.872	-283.176	325.969	746.143	-612.313	378.634
236	1.17500	825.587	-533.674	1250.708	823.684	-567.622	1053.818	835.967	-434.432	1328.153	850.120	-366.435	1147.556	934.614	-505.963	859.695	747.082	-503.378	879.249	898.364	-342.631	901.048	804.281	-328.941	901.531	982.654	-434.530	910.063	698.930	-407.965	926.311	972.969	-499.974	1307.032	689.438	-458.420	1298.425	1000.757	-414.874	642.564	1003.829	-351.056	657.383	978.595	-334.953	565.112	986.093	-400.500	556.721	824.053	-338.990	400.221	953.557	-342.843	387.600	954.908	-220.345	388.147	947.860	-230.973	442.236	934.389	-149.389	451.979	938.308	-139.754	396.657	848.211	46.009	492.387	882.732	38.564	513.568	915.937	47.723	489.263	839.051	95.002	341.878	860.732	104.571	296.390	933.375	91.945	360.946	643.931	-466.478	712.221	643.345	-415.508	685.744	661.107	-452.464	609.001	658.954	-507.066	634.705	812.251	-553.634	436.966	695.990	-576.308	440.999	707.946	-600.665	295.069	918.538	8.155	449.343	844.492	3.603	426.622	901.976	-314.927	321.092	745.207	-632.126	376.168
237	1.18000	825.390	-554.910	1246.210	824.787	-587.987	1048.812	834.542	-455.560	1324.638	849.126	-387.020	1145.193	934.730	-526.419	854.968	746.473	-523.100	874.319	899.293	-361.929	896.296	804.706	-347.963	897.512	983.640	-454.263	904.840	699.030	-427.686	923.556	973.120	-519.548	1303.718	688.009	-481.073	1294.458	1000.190	-438.960	637.474	1003.689	-374.654	650.375	979.428	-360.917	557.604	986.436	-426.701	551.158	822.929	-370.300	393.465	954.550	-374.360	381.148	956.047	-252.976	382.867	949.316	-264.007	436.700	935.576	-182.606	447.261	939.400	-172.641	392.232	849.854	13.077	490.323	884.273	5.422	511.284	917.715	14.311	486.940	840.283	61.898	339.778	861.822	71.214	294.190	934.574	58.400	358.509	643.780	-488.127	709.197	641.251	-436.638	683.086	659.534	-473.672	605.884	658.152	-528.343	630.999	810.963	-571.261	433.686	694.640	-596.734	438.967	708.593	-618.176	295.090	919.986	-25.212	446.840	845.431	-29.639	424.403	902.198	-347.552	316.921	744.701	-651.114	374.775
238	1.18500	825.378	-576.045	1242.044	825.971	-608.295	1043.792	833.502	-476.589	1321.882	848.242	-407.389	1142.864	934.616	-546.459	850.149	745.762	-542.209	869.410	900.636	-380.731	892.270	805.738	-366.806	894.214	984.072	-474.079	899.754	699.690	-446.876	921.243	973.568	-539.068	1300.614	686.620	-503.715	1290.804	999.688	-463.443	633.701	1003.923	-398.391	644.517	979.746	-388.056	551.099	986.479	-454.102	546.877	822.279	-401.933	387.410	954.988	-406.621	375.178	956.966	-286.011	377.261	950.989	-297.353	430.817	937.333	-216.178	442.688	940.237	-205.900	387.512	851.768	-19.677	487.418	886.484	-27.091	508.014	919.460	-18.886	483.409	841.442	28.161	336.538	862.750	37.108	290.672	936.407	25.213	354.828	643.394	-509.163	706.490	639.863	-457.356	681.242	658.149	-492.861	603.307	657.001	-547.970	627.566	810.217	-589.225	430.634	693.359	-617.774	437.025	710.152	-635.095	295.331	921.262	-58.863	443.418	846.728	-63.238	421.434	902.426	-380.780	312.917	744.615	-669.393	373.644
239	1.19000	825.337	-597.164	1238.143	827.444	-628.394	1038.983	832.506	-497.884	1319.592	847.422	-427.622	1140.892	934.336	-566.086	845.741	744.805	-560.910	864.980	902.067	-399.604	888.549	806.952	-386.167	891.470	984.712	-493.485	895.127	700.729	-465.760	919.154	974.064	-558.776	1297.625	685.498	-526.162	1287.386	999.449	-487.901	631.339	1003.724	-423.028	639.361	979.837	-416.158	545.647	986.478	-482.046	544.060	822.167	-433.876	382.591	955.013	-439.379	370.145	957.858	-319.488	372.131	953.091	-330.807	425.618	939.108	-249.808	437.726	940.974	-239.425	382.411	853.573	-52.180	483.425	888.263	-59.752	503.830	921.457	-51.771	478.925	842.492	-5.913	332.124	863.686	2.264	285.897	937.131	-10.139	349.615	642.757	-529.519	704.212	638.733	-477.216	680.148	656.732	-510.460	601.359	655.718	-566.203	623.948	810.557	-607.222	429.077	692.701	-639.130	435.898	711.690	-650.066	294.595	922.568	-92.517	439.088	847.936	-96.870	417.721	901.945	-414.619	309.377	745.046	-686.841	372.569
240	1.19500	825.531	-618.153	1234.584	828.847	-648.447	1034.380	831.803	-519.290	1317.908	846.628	-447.717	1139.194	934.194	-585.208	841.795	743.996	-580.258	861.491	903.255	-418.584	885.242	808.308	-406.006	889.515	985.405	-512.255	891.507	701.174	-485.466	916.838	974.486	-578.570	1294.962	684.166	-548.722	1284.578	999.120	-512.575	629.692	1004.182	-447.506	635.258	980.068	-443.735	541.281	986.576	-510.017	542.056	821.300	-466.203	379.773	954.895	-473.118	366.397	958.281	-353.387	367.029	955.222	-364.426	420.879	940.740	-283.573	432.894	941.958	-273.404	377.455	855.698	-84.300	478.539	890.758	-91.688	498.716	923.374	-84.533	473.335	843.646	-40.415	326.613	864.265	-33.218	280.036	938.260	-45.200	343.098	641.551	-549.140	702.079	638.085	-496.097	679.258	655.580	-527.600	599.584	653.962	-583.635	620.676	811.829	-626.054	429.186	692.358	-659.885	434.830	711.966	-663.676	293.337	923.885	-126.080	433.930	849.072	-130.613	413.253	901.578	-448.931	306.476	745.873	-703.205	371.215
241	1.20000	825.677	-639.134	1231.401	830.361	-668.443	1030.105	831.409	-540.768	1316.514	845.692	-467.756	1137.662	933.589	-604.330	838.325	742.957	-599.390	858.513	904.341	-437.916	882.650	809.476	-426.311	888.191	985.071	-530.951	889.329	701.627	-505.015	915.103	974.707	-598.780	1292.339	684.098	-571.311	1281.269	998.952	-537.696	628.180	1004.811	-472.335	631.774	980.294	-471.375	537.737	986.872	-537.447	540.724	821.776	-498.684	378.337	954.712	-507.237	363.964	958.471	-387.890	362.776	957.381	-398.091	416.768	942.353	-317.159	428.228	942.790	-307.776	372.712	857.639	-116.053	472.584	892.525	-123.530	492.428	925.372	-117.130	466.628	844.625	-75.238	319.906	864.880	-68.680	273.018	939.416	-80.515	335.522	640.711	-568.146	699.697	637.665	-514.619	678.151	654.823	-544.429	597.714	651.973	-600.927	617.512	814.084	-645.609	430.353	692.309	-679.492	433.678	712.015	-675.324	290.704	925.194	-159.505	428.076	850.130	-164.413	408.109	901.084	-483.841	304.301	746.872	-718.313	368.903
242	1.20500	826.064	-660.413	1228.682	831.976	-688.451	1026.308	831.036	-562.182	1315.421	844.885	-487.816	1136.316	933.343	-623.368	835.446	742.007	-618.946	856.389	905.092	-457.394	880.879	810.447	-446.727	887.496	984.982	-549.827	887.969	701.911	-524.295	913.095	974.912	-618.569	1290.180	683.599	-594.017	1279.101	998.907	-562.560	627.243	1005.468	-497.214	628.830	980.632	-499.112	534.819	986.752	-564.899	539.694	822.033	-531.222	378.363	954.525	-541.819	362.808	958.694	-422.834	359.263	959.519	-431.890	413.002	944.092	-351.153	423.847	943.297	-342.538	368.029	859.528	-147.300	465.560	894.429	-154.759	485.123	927.326	-149.484	459.001	845.780	-110.350	311.983	865.714	-105.302	264.554	940.618	-116.206	326.906	640.262	-586.704	697.385	637.424	-532.819	676.870	654.288	-561.563	595.959	650.723	-618.210	614.845	815.412	-664.886	431.633	692.632	-696.729	431.719	711.059	-685.034	287.028	926.268	-192.927	421.310	851.125	-198.329	401.953	900.536	-519.143	302.827	747.703	-731.639	365.178
243	1.21000	826.686	-681.045	1226.265	833.519	-708.427	1023.223	830.872	-583.331	1314.551	844.014	-507.958	1135.272	933.181	-642.754	833.417	741.313	-639.072	854.730	905.326	-477.253	879.969	810.797	-467.276	887.180	985.182	-568.942	886.859	701.409	-544.134	912.451	974.973	-638.181	1288.589	683.755	-616.704	1277.033	998.810	-587.422	626.697	1006.146	-522.010	626.348	980.771	-526.503	532.522	986.691	-592.483	539.204	822.151	-563.787	379.379	954.461	-576.452	362.430	958.924	-457.976	356.578	959.905	-465.882	411.016	944.873	-384.892	419.681	943.640	-377.151	363.775	861.291	-178.187	457.444	896.186	-185.534	476.988	929.014	-181.575	450.352	846.873	-145.831	302.829	866.462	-142.510	255.358	941.788	-152.629	317.221	639.687	-604.960	695.098	637.134	-550.828	675.374	654.068	-578.392	594.105	649.921	-635.317	612.054	815.896	-683.352	431.956	692.863	-710.464	427.605	710.568	-693.151	282.404	927.319	-226.152	413.970	852.128	-231.903	395.165	900.043	-554.720	302.279	747.982	-743.311	359.506
244	1.21500	827.550	-701.512	1224.397	835.199	-728.574	1020.994	830.410	-604.306	1313.614	843.213	-528.224	1134.478	933.528	-662.506	831.944	741.046	-659.224	853.334	904.841	-497.536	880.013	810.552	-487.977	887.318	985.344	-587.756	885.978	700.872	-564.951	911.907	975.329	-657.286	1287.452	684.073	-639.267	1275.361	998.774	-612.085	626.729	1006.800	-546.830	624.306	981.541	-553.949	530.571	987.094	-619.742	539.350	822.245	-596.130	381.007	954.363	-610.676	363.016	959.090	-493.367	354.360	960.171	-500.223	408.855	945.317	-418.714	415.870	944.027	-412.176	359.886	862.688	-209.030	448.191	897.914	-215.757	467.534	930.514	-213.249	440.861	848.301	-181.874	292.469	867.524	-180.601	244.897	943.032	-189.201	306.720	639.133	-622.897	692.864	637.083	-568.592	673.954	654.227	-594.953	592.367	649.677	-652.127	609.494	813.941	-699.205	429.345	692.602	-720.537	421.341	710.224	-700.584	277.505	928.053	-259.167	405.960	852.941	-265.289	387.378	899.503	-590.095	302.548	747.488	-753.278	352.612
245	1.22000	828.517	-722.165	1223.127	837.174	-748.737	1019.548	830.825	-624.462	1313.073	842.447	-548.591	1133.999	933.418	-682.550	831.407	741.156	-678.975	852.348	904.069	-517.842	880.462	809.805	-508.732	887.679	985.656	-606.788	885.442	700.706	-585.837	910.459	975.599	-676.100	1287.071	684.240	-662.063	1274.030	998.980	-636.731	627.483	1007.264	-571.775	623.155	982.172	-581.621	529.609	987.751	-646.837	540.250	822.195	-628.184	382.818	954.120	-644.836	364.117	958.869	-528.548	352.742	959.653	-533.715	407.038	945.782	-452.157	412.222	944.232	-447.194	356.066	863.599	-239.671	437.867	898.649	-245.816	457.335	931.643	-244.700	430.723	849.805	-218.569	281.061	869.035	-219.369	233.484	944.099	-226.900	295.011	638.714	-640.877	690.544	636.929	-585.983	672.640	654.929	-611.043	590.819	650.018	-668.519	606.955	812.002	-711.169	424.457	691.709	-728.627	414.965	689.870	-657.390	297.768	928.955	-291.887	397.532	853.725	-298.298	379.102	899.109	-626.109	303.444	746.386	-762.116	345.377
246	1.22500	829.611	-742.882	1222.465	839.309	-769.107	1018.910	830.615	-644.765	1312.679	841.692	-568.992	1133.803	934.057	-702.707	831.549	741.840	-700.251	852.503	903.048	-538.142	881.172	808.749	-529.549	888.475	985.658	-626.017	885.350	699.266	-607.459	911.873	976.127	-694.110	1287.628	684.819	-684.892	1273.041	999.378	-661.286	629.070	1007.876	-596.424	622.739	983.334	-609.082	529.301	988.293	-674.011	541.983	823.051	-662.687	384.550	953.713	-679.113	365.932	958.753	-563.581	351.653	959.266	-566.967	406.474	945.572	-485.294	408.510	944.513	-482.195	352.411	864.518	-269.905	426.313	899.343	-275.524	446.261	932.476	-275.992	419.840	851.388	-256.027	268.894	870.853	-259.100	221.348	946.024	-263.422	282.974	638.499	-658.418	688.473	636.944	-603.207	671.607	655.949	-626.417	589.522	650.503	-684.366	604.291	810.389	-719.590	419.043	690.634	-735.792	408.960	691.469	-664.793	293.721	929.471	-324.583	388.629	854.377	-331.630	369.984	898.691	-662.107	305.463	744.747	-770.131	338.574
247	1.23000	830.672	-763.550	1222.623	841.537	-789.447	1019.017	830.189	-665.072	1312.411	840.807	-589.568	1133.923	934.707	-722.626	832.434	742.782	-721.140	852.698	901.968	-558.627	882.212	807.589	-550.445	889.208	985.676	-645.584	885.582	699.287	-629.707	911.031	976.630	-712.196	1288.607	685.166	-707.597	1272.792	999.794	-685.596	631.212	1008.261	-620.840	622.863	984.346	-636.541	529.763	989.115	-701.176	544.576	822.820	-693.173	387.027	953.250	-712.986	368.539	958.494	-598.271	350.875	958.938	-599.722	405.460	945.546	-518.180	405.156	944.312	-516.782	349.086	865.116	-300.247	413.732	899.221	-305.421	434.347	932.978	-307.151	408.396	853.101	-294.066	255.881	872.890	-299.628	208.819	947.689	-301.078	270.958	638.317	-675.949	686.542	637.097	-620.257	670.968	656.892	-641.623	588.512	651.122	-700.131	601.408	810.114	-729.777	414.244	689.972	-743.405	403.361	691.627	-671.700	290.215	929.956	-357.424	379.233	854.802	-365.006	360.293	898.294	-697.660	307.890	743.107	-777.444	332.409
248	1.23500	831.845	-784.127	1223.441	843.839	-809.982	1019.863	829.603	-685.416	1312.874	840.101	-609.883	1134.380	935.453	-742.637	833.852	744.269	-742.397	853.358	900.816	-579.024	883.307	806.412	-571.524	890.220	985.542	-665.304	886.591	698.572	-651.305	911.578	977.147	-730.151	1289.966	685.807	-730.063	1273.082	1000.195	-709.620	634.188	1008.622	-645.242	623.709	985.307	-663.907	530.897	989.616	-728.005	547.878	822.737	-725.051	390.330	952.753	-746.362	372.433	958.336	-632.324	350.731	957.705	-632.157	406.044	945.574	-550.621	402.160	944.356	-551.159	345.698	865.155	-330.904	400.415	898.988	-335.187	421.641	932.954	-338.419	396.299	854.747	-332.783	242.482	875.168	-341.000	195.891	949.168	-339.430	259.211	638.629	-693.163	684.509	637.514	-637.105	670.714	657.849	-656.024	587.792	651.717	-714.942	598.909	809.741	-736.634	410.116	688.597	-750.405	398.653	691.631	-678.059	287.474	930.191	-389.968	369.316	855.169	-398.087	350.355	898.120	-733.559	311.940	741.650	-784.541	327.223
249	1.24000	833.214	-804.603	1224.856	846.144	-830.686	1021.396	828.474	-706.371	1313.565	839.165	-630.225	1135.246	936.757	-762.498	835.613	745.588	-763.641	854.451	899.823	-599.539	884.658	805.176	-592.548	891.390	985.388	-685.206	887.882	698.682	-672.680	912.261	977.733	-747.965	1291.927	686.267	-752.661	1273.999	1000.621	-733.655	637.631	1008.673	-669.344	625.198	986.424	-691.213	532.977	991.162	-754.580	552.141	821.156	-758.919	394.836	952.274	-779.378	377.170	957.970	-666.440	350.712	956.454	-664.250	405.799	944.964	-581.848	398.728	943.860	-585.509	342.472	865.521	-361.272	386.211	898.400	-364.969	408.009	932.789	-369.809	383.497	856.614	-372.207	228.472	877.758	-382.937	182.740	950.356	-380.090	247.548	638.920	-710.448	682.677	638.035	-653.961	670.631	658.488	-669.833	587.441	651.441	-729.236	596.878	812.672	-742.262	404.897	688.103	-757.905	394.283	691.565	-683.800	285.589	930.305	-423.093	358.853	855.261	-431.670	339.772	897.904	-768.797	316.600	740.719	-791.391	322.843
